Time, CA, CB,CA0, v0, P, I, D,
708.5999999999033,0.04941981305504904,1.302269821034262,1.2,0.0,-0.0638781072795513,-0.21466784664534777,0.0,
708.6499999999032,0.048925614924499,1.302764019164812,1.2,0.0,-0.06052682620675882,-0.21600619548352928,0.0,
708.6999999999032,0.04843635877525446,1.3032532753140564,1.2,0.0,-0.05720905794469428,-0.21727118294499295,0.0,
708.7499999999031,0.04795199518750236,1.3037376389018085,1.2,0.0,-0.05392446736525036,-0.21846354264350595,0.0,
708.7999999999031,0.04747247523562777,1.3042171588536833,1.2,0.0,-0.050672722691600794,-0.2195840008566978,0.0,
708.849999999903,0.04699775048327193,1.3046918836060393,1.2,0.0,-0.04745349546468775,-0.2206332765994217,0.0,
708.899999999903,0.04652777297843963,1.3051618611108717,1.2,0.0,-0.04426646051004374,-0.2216120816963823,0.0,
708.949999999903,0.04606249524865566,1.3056271388406555,1.2,0.0,-0.04111129590494619,-0.22252112085403727,0.0,
708.9999999999029,0.04560187029616952,1.3060877637931416,1.2,0.0,-0.03798768294589957,-0.22336109173177968,0.0,
709.0499999999029,0.04514585159320825,1.3065437824961028,1.2,0.0,-0.03489530611644342,-0.2241326850124086,0.0,
709.0999999999028,0.04469439307727657,1.3069952410120347,1.2,0.0,-0.031833853055281754,-0.2248365844718952,0.0,
709.1499999999028,0.04424744914650422,1.307442184942807,1.2,0.0,-0.028803014524731736,-0.2254734670484509,0.0,
709.1999999999027,0.043804974655039575,1.307884659434272,1.2,0.0,-0.02580248437948711,-0.226044002910905,0.0,
709.2499999999027,0.043366924908489576,1.3083227091808218,1.2,0.0,-0.022831959535694935,-0.22654885552639853,0.0,
709.2999999999026,0.042933255659405076,1.3087563784299066,1.2,0.0,-0.019891139940340665,-0.22698868172740108,0.0,
709.3499999999026,0.04250392310281141,1.3091857109865004,1.2,0.0,-0.016979728540939876,-0.2273641317780576,0.0,
709.3999999999025,0.042078883871783684,1.309610750217528,1.2,0.0,-0.014097431255533104,-0.22767584943987149,0.0,
709.4499999999025,0.041658095033066236,1.3100315390562456,1.2,0.0,-0.01124395694298041,-0.2279244720367312,0.0,
709.4999999999025,0.04124151408273595,1.310448120006576,1.2,0.0,-0.008419017373553155,-0.22811063051928626,0.0,
709.5499999999024,0.04082909894190896,1.310860535147403,1.2,0.0,-0.005622327199820141,-0.22823494952867973,0.0,
709.5999999999024,0.04042080795249024,1.3112688261368215,1.2,0.0,-0.0028536039278244515,-0.22829804745964324,0.0,
709.6499999999023,0.040016599872965714,1.3116730342163458,1.2,0.0,-1.1256788854873919E-4,-0.22830053652296106,0.0,
709.6999999999023,0.039616433874236426,1.3120732002150752,1.2,0.0,0.002601057790334243,-0.22824302280730968,0.0,
709.7499999999022,0.03922026953549443,1.3124693645538172,1.2,0.0,0.005287547212428412,-0.22812610634047875,0.0,
709.7999999999022,0.03882806684013984,1.3128615672491717,1.2,0.0,0.007947171740301708,-0.2279503811499801,0.0,
